Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
0,208147.0,20200000000000.0,15/12/24,city scrape,1024383,2011-08-26,within an hour,100%,100%,t,1,t,t,Fornelo e Vairão,41.326347,-8.660382,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Stainless steel oven"", ""TV with standard cable"", ""Washer"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Garden view"", ""Free street parking"", ""Shared patio or balcony"", ""Microwave"", ""Gas stove"", ""Hair dryer"", ""Books and reading material"", ""Dishes and silverware"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Wifi"", ""Valley view"", ""Clothing storage: closet"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Backyard"", ""Private living room"", ""Wine glasses"", ""Long term stays allowed"", ""Indoor fireplace: pellet stove"", ""Heating"", ""Coffee maker: espresso machine"", ""Essentials"", ""Free parking on premises"", ""Lock on bedroom door"", ""Mosquito net"", ""Mini fridge"", ""Freezer"", ""Portable fans"", ""Dining table"", ""Hammock"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Coffee"", ""Breakfast"", ""Bed linens""]",$40.00,4,730,17,17,17,117,61,6,2,03/07/15,06/12/24,4.98,4.95,4.98,4.93,4.97,4.84,4.98,Exempt,t,1,0,1,0,0.53
200,1306890.0,20200000000000.0,15/12/24,city scrape,3565697,2012-09-14,within an hour,100%,100%,t,9,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61372,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Baby bath"", ""Refrigerator"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Toaster"", ""Shampoo"", ""Ethernet connection"", ""TV with standard cable"", ""Cleaning products"", ""Fast wifi \u2013 549 Mbps"", ""Microwave"", ""Dishwasher"", ""Body soap"", ""Building staff"", ""Central heating"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""High chair"", ""Children\u2019s dinnerware"", ""Hangers"", ""Board games"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Laundromat nearby"", ""Self check-in"", ""Wine glasses"", ""City skyline view"", ""Smoke alarm"", ""Essentials"", ""Baking sheet"", ""Central air conditioning"", ""Paid parking garage off premises"", ""Carbon monoxide alarm"", ""Freezer"", ""Whirlpool stainless steel electric stove"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Children\u2019s books and toys"", ""Shower gel"", ""Coffee"", ""Bed linens"", ""Safe"", ""Coffee maker: pour-over coffee""]",$79.00,2,90,30,60,90,365,634,37,1,19/07/13,18/11/24,4.88,4.92,4.97,4.95,4.95,4.96,4.83,6475/AL,t,9,9,0,0,4.56
400,3915339.0,20200000000000.0,15/12/24,city scrape,20267107,2014-08-19,,,100%,f,2,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14269,-8.6082,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Shampoo"", ""TV with standard cable"", ""Free street parking"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""High chair"", ""Host greets you"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Kitchen"", ""Essentials"", ""Air conditioning""]",$70.00,2,1125,0,0,0,0,233,0,0,28/08/14,01/03/20,4.76,4.9,4.85,4.85,4.91,4.9,4.75,15136/AL,t,2,2,0,0,1.86
600,6299220.0,20200000000000.0,15/12/24,city scrape,32063640,2015-04-27,within an hour,100%,100%,f,1,t,t,Vila de Cucujães,40.87473,-8.48486,Entire home,Entire home/apt,10,4.0,4 baths,4.0,5.0,"[""Refrigerator"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Toaster"", ""Washer"", ""Cleaning products"", ""Barbecue utensils"", ""Shared beach access"", ""Garden view"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Clothing storage"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""High chair"", ""Stove"", ""Dryer"", ""BBQ grill"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Indoor fireplace"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Laundromat nearby"", ""Backyard"", ""Self check-in"", ""Wine glasses"", ""Bathtub"", ""Mountain view"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Outdoor dining area"", ""Bed linens""]",$180.00,2,1125,25,55,85,360,64,2,0,16/08/15,13/10/24,4.47,4.59,4.48,4.3,4.59,4.27,4.61,5697/AL,t,1,1,0,0,0.56
800,7835669.0,20200000000000.0,15/12/24,city scrape,41270413,2015-12-08,within an hour,100%,83%,f,1,t,t,Cidade da Maia,41.2362,-8.63281,Entire home,Entire home/apt,4,1.5,1.5 baths,3.0,3.0,"[""Refrigerator"", ""Room-darkening shades"", ""Ceiling fan"", ""Toaster"", ""Patio or balcony"", ""Shampoo"", ""Dedicated workspace"", ""Cleaning products"", ""Barbecue utensils"", ""Free street parking"", ""Sun loungers"", ""Body soap"", ""Clothing storage"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Stove"", ""BBQ grill"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Wine glasses"", ""Bathtub"", ""Children's playroom"", ""Heating"", ""Essentials"", ""Free parking on premises"", ""Baking sheet"", ""Shared pool"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Shower gel"", ""Exercise equipment"", ""Outdoor furniture"", ""Conditioner"", ""Outdoor dining area"", ""Bed linens""]",$150.00,3,14,13,43,64,298,36,4,0,13/11/15,11/08/24,4.92,4.86,4.86,4.97,4.97,4.69,4.83,,f,1,1,0,0,0.33
1000,10696002.0,20200000000000.0,15/12/24,previous scrape,10835497,2013-12-26,,,,f,2,t,f,"Vila Chã, Codal e Vila Cova de Perrinho",40.86061,-8.38823,Entire cottage,Entire home/apt,6,,1 bath,2.0,,"[""Refrigerator"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""TV with standard cable"", ""Free street parking"", ""Shared patio or balcony"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""BBQ grill"", ""Portable heater"", ""Host greets you"", ""Hangers"", ""Pocket wifi"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Indoor fireplace"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Wine glasses"", ""Long term stays allowed"", ""Private backyard \u2013 Not fully fenced"", ""Smoke alarm"", ""Essentials"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Freezer"", ""Pets allowed"", ""Extra pillows and blankets"", ""Waterfront"", ""Bidet"", ""Children\u2019s books and toys"", ""Lake access"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Free washer \u2013 In unit"", ""Outdoor dining area""]",,30,1125,0,0,0,0,15,0,0,22/04/16,02/08/20,4.67,4.67,4.6,4.67,4.67,4.67,4.8,,f,1,1,0,0,0.14
1200,12900764.0,20200000000000.0,15/12/24,city scrape,22724401,2014-10-19,within an hour,100%,99%,t,9,t,t,Canidelo,41.1288,-8.66671,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,"[""Refrigerator"", ""Room-darkening shades"", ""Patio or balcony"", ""Induction stove"", ""Shampoo"", ""Ethernet connection"", ""TV with standard cable"", ""Washer"", ""Cleaning products"", ""Dedicated workspace"", ""Hot tub"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Sony sound system with Bluetooth and aux"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Coffee maker: drip coffee maker, Nespresso"", ""Hangers"", ""Wifi"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Indoor fireplace"", ""Kitchen"", ""Cooking basics"", ""Siemens stainless steel single oven"", ""Hot water kettle"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Movie theater"", ""Wine glasses"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Beach access \u2013 Beachfront"", ""Essentials"", ""Clamp on table seat high chair - available upon request"", ""Free parking on premises"", ""Baking sheet"", ""Beach view"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Waterfront"", ""Bidet"", ""Shower gel"", ""Bed linens"", ""Safe""]",$103.00,1,27,9,12,14,153,150,35,4,04/07/16,02/12/24,4.9,4.9,4.93,4.93,4.85,4.85,4.89,105348/AL,t,9,9,0,0,1.46
1400,13889735.0,20200000000000.0,15/12/24,previous scrape,82252525,2016-07-07,,,,f,1,t,f,Bonfim,41.15378,-8.60254,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Heating"", ""First aid kit"", ""Private patio or balcony"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Washer"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Kitchen""]",,3,1125,0,0,0,0,26,0,0,27/07/16,05/09/22,4.27,4.52,4.62,4.6,4.64,4.52,4.4,,f,1,1,0,0,0.25
1600,15539994.0,20200000000000.0,15/12/24,previous scrape,87063111,2016-07-31,,,,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14512,-8.61085,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Elevator"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Washer"", ""TV"", ""Bed linens"", ""Iron"", ""Kitchen""]",,3,1125,0,0,0,0,62,0,0,09/09/17,26/06/19,4.95,4.97,5.0,4.98,4.98,5.0,4.89,55116/AL,t,1,1,0,0,0.7
1800,17480544.0,20200000000000.0,15/12/24,city scrape,364783572,2020-08-28,,,,f,152,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14332,-8.61719,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Self check-in"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""First aid kit"", ""Essentials"", ""Hot water"", ""Wifi"", ""Shampoo"", ""Hangers"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Bed linens"", ""Coffee maker"", ""Iron"", ""Kitchen""]",$82.00,1,1125,25,55,85,359,283,47,1,26/03/17,09/12/24,4.45,4.6,4.64,4.62,4.61,4.91,4.48,40448/AL,f,135,120,15,0,3.01
2000,18429369.0,20200000000000.0,15/12/24,city scrape,97104881,2016-09-28,within an hour,100%,100%,t,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15799,-8.61318,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Harbor view"", ""Coffee maker: Nespresso"", ""Refrigerator"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Toaster"", ""Induction stove"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Cleaning products"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""High chair"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Private entrance"", ""Wifi"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Blender"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Heating"", ""Essentials"", ""Baking sheet"", ""Central air conditioning"", ""Freezer"", ""Free washer"", ""Dining table"", ""Pets allowed"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free dryer"", ""Shower gel"", ""Cleaning available during stay"", ""Coffee"", ""Bed linens"", ""Safe""]",$70.00,3,1125,24,42,42,42,67,10,0,25/05/17,08/11/24,4.85,4.87,4.94,4.82,4.82,4.75,4.85,53656/AL,t,5,4,1,0,0.73
2200,19343025.0,20200000000000.0,15/12/24,previous scrape,130937954,2017-05-18,,,,f,4,t,t,Paranhos,41.16356,-8.60738,Entire rental unit,Entire home/apt,4,,1 bath,3.0,,"[""Microwave"", ""Oven"", ""Refrigerator"", ""Long term stays allowed"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Patio or balcony"", ""Essentials"", ""Hot water"", ""Shower gel"", ""Shampoo"", ""Host greets you"", ""Hangers"", ""Wifi"", ""Bed linens"", ""Cooking basics"", ""Kitchen""]",,4,1125,0,0,0,0,22,0,0,24/06/17,16/08/19,4.41,4.64,4.73,4.95,4.95,4.45,4.6,,t,4,1,3,0,0.24
2400,20189455.0,20200000000000.0,15/12/24,city scrape,140711221,2017-07-16,within an hour,100%,80%,,5,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14936,-8.60343,Entire rental unit,Entire home/apt,8,3.0,3 baths,4.0,5.0,"[""Microwave"", ""Oven"", ""Refrigerator"", ""Long term stays allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Essentials"", ""Hot water"", ""Stove"", ""Wifi"", ""Hangers"", ""Free washer \u2013 In unit"", ""TV"", ""Cooking basics"", ""Kitchen""]",$198.00,1,1125,13,35,50,284,13,2,0,12/08/17,24/03/24,4.54,4.85,4.62,5.0,4.92,4.62,4.77,49717/AL,f,2,2,0,0,0.15
2600,21103192.0,20200000000000.0,15/12/24,city scrape,14714000,2014-04-25,,,,f,3,t,t,Bonfim,41.15536,-8.6033,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Baby bath"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Free street parking"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""High chair"", ""Dryer"", ""Children\u2019s dinnerware"", ""Hangers"", ""Luggage dropoff allowed"", ""Host greets you"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Smoking allowed"", ""Essentials"", ""Lock on bedroom door"", ""Paid parking on premises"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Shower gel"", ""Breakfast"", ""Babysitter recommendations"", ""Bed linens""]",$42.00,2,1125,0,0,0,0,4,0,0,03/10/17,13/06/19,5.0,5.0,5.0,5.0,5.0,4.75,5.0,54237/AL,f,3,0,3,0,0.05
2800,22255638.0,20200000000000.0,15/12/24,previous scrape,156334940,2017-10-26,,,,f,7,t,f,Vila do Conde,41.35315,-8.74332,Private room in guesthouse,Private room,3,,1 private bath,1.0,,"[""Private living room"", ""Self check-in"", ""Elevator"", ""Hair dryer"", ""Heating"", ""Breakfast"", ""Dedicated workspace"", ""Keypad"", ""TV"", ""Kitchen""]",,2,1125,0,0,0,0,0,0,0,,,,,,,,,,59537/AL,f,7,0,7,0,
3000,23562468.0,20200000000000.0,15/12/24,city scrape,89588787,2016-12-08,within an hour,100%,100%,t,29,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15033,-8.61103,Entire loft,Entire home/apt,2,1.0,1 bath,0.0,3.0,"[""Refrigerator"", ""Shampoo"", ""Ethernet connection"", ""Microwave"", ""Shared hot tub - available all year, open specific hours"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Shared outdoor pool - available seasonally, open specific hours, infinity, rooftop"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Exterior security cameras on property"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""TV"", ""Air conditioning"", ""Bed linens""]",$79.00,1,365,27,57,87,342,42,2,0,07/05/18,29/10/24,4.86,4.9,4.88,4.86,4.86,4.9,4.76,44984/AL,f,29,29,0,0,0.52
3200,24580573.0,20200000000000.0,15/12/24,previous scrape,7682448,2013-07-23,within an hour,100%,98%,t,4,t,t,Santa Marinha e São Pedro da Afurada,41.13659,-8.61412,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Paid parking off premises"", ""Refrigerator"", ""Toaster"", ""TV with standard cable"", ""Ethernet connection"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Host greets you"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Heating"", ""Essentials"", ""Mini fridge"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Bidet"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Shower gel""]",,2,1125,0,0,0,0,63,6,0,05/05/18,27/10/24,4.68,4.79,4.7,4.86,4.95,4.87,4.65,69683/AL,f,4,4,0,0,0.78
3400,25825381.0,20200000000000.0,15/12/24,city scrape,49819978,2015-11-24,within an hour,100%,100%,f,59,t,t,Bonfim,41.15118,-8.60429,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Patio or balcony"", ""Shampoo"", ""TV with standard cable"", ""Microwave"", ""Dishwasher"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Bed linens""]",$34.00,2,99,22,52,82,357,12,2,0,10/06/18,03/11/24,4.58,4.75,4.5,4.75,5.0,5.0,4.5,72838/AL,t,15,15,0,0,0.15
3600,26813476.0,20200000000000.0,15/12/24,city scrape,5897201,2013-12-04,within an hour,100%,100%,t,17,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14959,-8.6172,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Electric stove"", ""Shampoo"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Drying rack for clothing"", ""Self check-in"", ""Heating"", ""Essentials"", ""Central air conditioning"", ""Lockbox"", ""TV"", ""Private patio or balcony"", ""Shower gel"", ""Free washer \u2013 In unit""]",$46.00,2,30,20,50,80,341,221,53,1,25/07/18,20/11/24,4.85,4.93,4.9,4.92,4.93,4.95,4.83,79579/AL,t,16,16,0,0,2.84
3800,27953392.0,20200000000000.0,15/12/24,city scrape,46446520,2015-10-13,within an hour,100%,100%,t,2,t,t,Lordelo do Ouro e Massarelos,41.15009,-8.62836,Entire loft,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Patio or balcony"", ""Shampoo"", ""TV with standard cable"", ""Free street parking"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Kitchen"", ""Self check-in"", ""Long term stays allowed"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Bed linens""]",$50.00,2,90,20,46,63,226,293,57,2,01/10/18,09/12/24,4.86,4.91,4.8,4.95,4.97,4.63,4.83,83410/AL,t,2,2,0,0,3.88
4000,29568690.0,20200000000000.0,15/12/24,previous scrape,49366936,2015-11-18,within an hour,100%,93%,t,5,t,t,Bonfim,41.14528,-8.59307,Entire rental unit,Entire home/apt,2,,1 bath,,,"[""Paid parking off premises"", ""Refrigerator"", ""Shampoo"", ""TV with standard cable"", ""Shared patio or balcony"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Private entrance"", ""Wifi"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib"", ""Kitchen"", ""Hot water kettle"", ""Coffee maker"", ""Laundromat nearby"", ""Backyard"", ""Long term stays allowed"", ""Essentials"", ""Outlet covers"", ""Paid parking on premises"", ""Freezer"", ""Portable fans"", ""Dining table"", ""Shower gel"", ""Outdoor furniture"", ""Outdoor dining area"", ""Bed linens""]",,3,1125,0,0,0,0,203,25,0,10/12/18,27/10/24,4.83,4.93,4.89,4.95,4.96,4.72,4.8,86452/AL,f,5,5,0,0,2.77
4200,31097284.0,20200000000000.0,15/12/24,previous scrape,18254408,2014-07-17,,,,f,1,t,t,Mafamude e Vilar do Paraíso,41.10918,-8.61388,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Toaster"", ""TV with standard cable"", ""Ethernet connection"", ""Dedicated workspace"", ""Cleaning products"", ""Free street parking"", ""Microwave"", ""Elevator"", ""Becken refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water"", ""Portable heater"", ""Host greets you"", ""Hangers"", ""Coffee maker: drip coffee maker"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Bathtub"", ""Essentials"", ""Freezer"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Bidet"", ""AEG stainless steel oven"", ""Bosch induction stove"", ""Coffee"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Safe""]",,5,1125,0,0,0,0,22,0,0,05/09/19,21/07/22,4.77,4.86,4.91,4.82,4.82,4.68,4.68,101756/AL,f,1,1,0,0,0.34
4400,32881515.0,20200000000000.0,14/12/24,city scrape,54662715,2016-01-14,within an hour,100%,100%,f,5,t,t,Mafamude e Vilar do Paraíso,41.12902,-8.60814,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Pack \u2019n play/Travel crib"", ""Ceiling fan"", ""TV with standard cable"", ""Cleaning products"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""High chair"", ""Host greets you"", ""Hangers"", ""Pocket wifi"", ""Wifi"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Coffee maker"", ""Long term stays allowed"", ""Bathtub"", ""Heating"", ""Smoking allowed"", ""Essentials"", ""Paid street parking off premises"", ""Private patio or balcony"", ""Bidet"", ""Shower gel"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Free washer \u2013 In unit""]",$60.00,2,365,5,35,65,143,104,20,1,29/03/19,16/11/24,4.85,4.88,4.77,4.9,4.97,4.76,4.78,55317,t,5,5,0,0,1.49
4600,34277038.0,20200000000000.0,15/12/24,city scrape,146581775,2017-08-18,within an hour,100%,100%,f,25,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14777,-8.60293,Entire rental unit,Entire home/apt,4,1.0,1 bath,3.0,3.0,"[""Paid parking off premises"", ""Refrigerator"", ""Toaster"", ""Patio or balcony"", ""Induction stove"", ""Shampoo"", ""TV with standard cable"", ""Cleaning products"", ""Microwave"", ""Dishwasher"", ""Clothing storage"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Wine glasses"", ""Long term stays allowed"", ""Essentials"", ""Central air conditioning"", ""Mini fridge"", ""Freezer"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Bed linens""]",$270.00,1,365,20,47,73,326,14,0,0,15/12/19,02/06/23,4.86,4.93,4.86,4.79,5.0,4.93,4.93,95743 / AL,t,25,25,0,0,0.23
